Team_id,Team,Player,Position,Total_Points,Points_Average,Value,On_start_%,Last_5_games_points,J_2,J_1,J_0,J_-1,J_-2,Avg_last_5_games
20,Sevilla FC,Bono,PT,5,2.5,6540000,100,"['2', '3', 0, 0, 0]",2,3,0,0,0,1.0
20,Sevilla FC,Dmitrovic,PT,0,0,570000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
20,Sevilla FC,Rekik,DF,13,6.5,2570000,100,"['1', '12', 0, 0, 0]",1,12,0,0,0,2.6
20,Sevilla FC,Marcos Acuña,DF,8,4,6350000,100,"['4', '4', 0, 0, 0]",4,4,0,0,0,1.6
20,Sevilla FC,Nianzou,DF,4,4,2980000,50,"['-', '4', 0, 0, 0]",0,4,0,0,0,0.8
20,Sevilla FC,Álex Telles,DF,3,1.5,2550000,0,"['2', '1', 0, 0, 0]",2,1,0,0,0,0.6
20,Sevilla FC,Gonzalo Montiel,DF,2,2,820000,50,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4
20,Sevilla FC,Jesús Navas,DF,1,1,5810000,50,"['1', '-', 0, 0, 0]",1,0,0,0,0,0.2
20,Sevilla FC,José Ángel Carmona,DF,0,0,330000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
20,Sevilla FC,Marcão,DF,0,0,5110000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
20,Sevilla FC,Papu Gómez,MD,12,6,6710000,100,"['7', '5', 0, 0, 0]",7,5,0,0,0,2.4
20,Sevilla FC,Fernando Reges,MD,11,5.5,6860000,100,"['6', '5', 0, 0, 0]",6,5,0,0,0,2.2
20,Sevilla FC,Óliver Torres,MD,6,6,700000,50,"['-', '6', 0, 0, 0]",0,6,0,0,0,1.2
20,Sevilla FC,Delaney,MD,5,5,2380000,50,"['5', '-', 0, 0, 0]",5,0,0,0,0,1.0
20,Sevilla FC,Gudelj,MD,4,4,920000,50,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
20,Sevilla FC,Rakitic,MD,4,2,5780000,0,"['-', '4', 0, 0, 0]",0,4,0,0,0,0.8
20,Sevilla FC,Joan Jordan,MD,4,4,5160000,50,"['4', '-', 0, 0, 0]",4,0,0,0,0,0.8
20,Sevilla FC,Isco,MD,2,2,9120000,0,"['-', '2', 0, 0, 0]",0,2,0,0,0,0.4
20,Sevilla FC,Pedro Ortiz,MD,0,0,220000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
20,Sevilla FC,Luismi Cruz,MD,0,0,200000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
20,Sevilla FC,Erik Lamela,DL,10,5,4250000,50,"['2', '8', 0, 0, 0]",2,8,0,0,0,2.0
20,Sevilla FC,Rafa Mir,DL,8,4,7500000,100,"['9', '-1', 0, 0, 0]",9,-1,0,0,0,1.6
20,Sevilla FC,Ocampos,DL,6,3,8530000,50,"['5', '1', 0, 0, 0]",5,1,0,0,0,1.2
20,Sevilla FC,En-Nesyri,DL,4,2,7720000,0,"['2', '2', 0, 0, 0]",2,2,0,0,0,0.8
20,Sevilla FC,Iván Romero,DL,2,2,280000,0,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4
20,Sevilla FC,Jesús Corona,DL,2,2,6090000,50,"['2', '-', 0, 0, 0]",2,0,0,0,0,0.4
20,Sevilla FC,Munir El Haddadi,DL,0,0,1490000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
20,Sevilla FC,Suso,DL,0,0,1300000,0,"['-', '-', 0, 0, 0]",0,0,0,0,0,0.0
